track_id,track_name,artist_names
4d4WZ71kP45dfJkVlP0UbU,A Gangster And A Gentleman,Styles P
2K7ftgpxTt8z8uuWL0X6S3,"Kill Jill [Feat. Killer Mike, Jeezy]","Big Boi, Killer Mike, Jeezy"
2mmg9SsgIH37CYAxu1kugq,All Night,Big Boi
5LtrJHnBO57EoVHsLR6xR8,Palm Reader,Big Boi
635fKC4m9edjSdOYJ9pwyb,Shutterbugg,Big Boi
7166FiVEnGCG27MITo4kXC,Garden Party,"Big Boi, JID"
6dvvFXqdKuJpHHWoRzop47,I'm So Hood Remix,"DJ Khaled, Jeezy, Ludacris, Big Boi, Busta Rhymes, Lil Wayne, Rick Ross, T-Pain"
3fDrx8gI1hfcHKR0hAgJ3X,Chocolate [Feat. Trozé],Big Boi
7DKSHIR389td3F1MrTOerW,Out at Night (feat. KYLE & Big Boi),Big Boi
6kTXAGMHRS4lpaCGH71xdC,Lower Case (no cap) [Feat. Killer Mike],"Big Boi, Killer Mike"
2rCbetJ13jCpy9PLJRjun4,Shine Blockas,"Big Boi, Gucci Mane"
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer"
3cHyrEgdyYRjgJKSOiOtcS,Timber,Pitbull
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,"Pitbull, Ne-Yo"
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull"
0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),Pitbull
62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),"Pitbull, Chris Brown"
0OPyDgTRuIdCJ9B4bYSths,Hotel Room Service,Pitbull
7r6iwgXcR85d9rfqsuf2Af,Bhool Bhulaiyaa 3 - Title Track (feat. Pitbull),Pitbull
4Y7XAxTANhu3lmnLAzhWJW,Fireball (feat. John Ryan),Pitbull
67LKV40NfSSGIJnm0xz6fi,MR. MOONDIAL,Pitbull
4TIqzdAssasqx3DAe6cG9J,Ramen & OJ,Joyner Lucas
4h7qcXBtaOJnmrapxoWxGf,Isis (feat. Logic),"Joyner Lucas, Logic"
5t5tLsfuyOyyuXF96M4g2a,Best For Me,"Joyner Lucas, Jelly Roll"
5cEqfElQEKHTsZsoMaYRWB,I Love,Joyner Lucas
2DTpP3caqX3QdJIEoS83mD,Your Heart,"Joyner Lucas, J. Cole"
4X4v3KtkUXwXvDBw5KS9cp,ADHD,Joyner Lucas
34I0nBvoE0ZXmqbKiJ5BWS,Stranger Things,"Joyner Lucas, Chris Brown"
69fnnbeoZO9h16CUZGIbTG,Revenge,Joyner Lucas
5DYpl9vw3eqHlmtbYcKUdl,24 hours to live,Joyner Lucas
0gLtDwooPO6YDFxITjvpdV,Seventeen,Joyner Lucas
1fLibtVj3MrNTwRZq5yUOs,Let's Go (feat. Twista & Lil' Jon),"Trick Daddy, Twista"
6j2aNuhJJUnRj6UHcvn5PI,I'm a Thug,Trick Daddy
7x6SuiiH3fcrsAgfkp2OwQ,Sugar (Gimme Some) [feat. Cee-Lo & Ludacris],"Trick Daddy, CeeLo Green, Ludacris"
1wLhwzPAtze5JT8qqXlqaO,Take It to da House,Trick Daddy
4TJ56OkWrnf2fv2a6T69DL,In da Wind,"Trick Daddy, Big Boi, CeeLo Green"
7d9I42jF759n5HuUeoulzR,Nann Nigga,Trick Daddy
18XvXourQwvAraGOhUd1c3,Represent,Trick Daddy
4Dfw0oi6NCxgb5NRM4KdPj,Bet That (feat. Chamillionaire and GoldRush),Trick Daddy
2KgPESHgK9bCXut0hfjSLB,"Shut Up (feat. Duece Poppito of 24 Karatz, Trina, & Co of Tre +)","Trick Daddy, Trina"
4iegB2vnO5BZXxFYYw6tdT,Tonight (feat. Jaheim and Trina),"Trick Daddy, Trina"
1qS5ilrtVq8eDjjHrSxvE6,When U Feel Lonely,Mavado
6vwmviVBIBMGGIEmz88auB,Give It All To Me,"Mavado, Nicki Minaj"
7DSk0N1DnyYyayR6PkdYWB,Come into My Room,Mavado
3QsYrzBz48de2cqm670ym9,So Special,Mavado
3No90yqhFHg1vcFCHrCR6b,Settle Down (Destiny),Mavado
3gXSeltYdoqN836ZxFaNwf,Caribbean Girls,Mavado
5LZeYIkOIvhNTDPzQdIN56,Messiah,Mavado
1AK4yHQLSvkyAd7a3H1z0g,Last Night,Mavado
02KbAW9L6dkI07oDiLi27x,Come Roun,Mavado
5rSyQVhGplc9WFnC1SiXQe,Please,Mavado
0PFgeiQORt3eqq5OX7BxCc,Heart & Soul,"YoungBoy Never Broke Again, Birdman"
3rMyMv8EjKXoPnaRo2hdJN,Stuntin' Like My Daddy - Street,"Birdman, Lil Wayne"
1tmsPlyvzDETLv08Wp5cuY,Black Ball,"YoungBoy Never Broke Again, Birdman"
4gaz3uvhKgO078XcdzyPsl,Money To Blow - Street Version,"Birdman, Lil Wayne, Drake"
1kEp3Po9RUPm11N5ITOUWx,Pop Bottles - Main,"Birdman, Lil Wayne"
2QUVk7QscEdZiHi7zs4ycM,Leather So Soft,"Birdman, Lil Wayne"
6sHCuFJDZDoxG3jQW2kwB6,Achievements,"YoungBoy Never Broke Again, Birdman"
50ArnI8yyUIg19armxppXB,Alligator Walk,"YoungBoy Never Broke Again, Birdman"
41Kg5O1vKMztxruLYJC4mm,Out The Ghetto,Birdman
6whkJtcGdjx56HwFuaoh0G,Safe Then Sorry,"YoungBoy Never Broke Again, Birdman"
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon"
4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),"Drake, Giveon"
6qBFSepqLCuh5tehehc1bd,Like I Want You,Giveon
1A1ifX8sWzelNpkL5PxcHT,Last Heartbreak Song (feat. Giveon),Giveon
6TSO4hwz9WGrEUY7ABGVim,Lost Me,Giveon
3LBM25IgxI9y549SiYxtSi,Stuck On You,Giveon
5JycxhApZmzbA4xSwvqh6k,All To Me,Giveon
62d6YXEYxmMWAuLpw1EysL,Garden Kisses,Giveon
1TlTzdsEpgfsmbuNfYmWfG,For Tonight,Giveon
5IgjP7X4th6nMNDh4akUHb,Under The Influence,Chris Brown
0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown"
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),"Chris Brown, Drake"
3NZJlJemX3mzjf56MqC5ML,Forever,Chris Brown
3XqM8hLCEYlbnFjoWwqtFv,Angel Numbers / Ten Toes,Chris Brown
5BrTUo0xP1wKXLJWUaGFtk,Loyal (feat. Lil Wayne & Tyga),"Chris Brown, Lil Wayne, Tyga"
5Lgcn7u07bHuqbOtXkN62u,With You,Chris Brown
3MOECVkNshqHYTPt5DZcdN,Five More Hours,Chris Brown
7xYnUQigPoIDAMPVK79NEq,Run It! (feat. Juelz Santana),Chris Brown
6txAWGckgEGJIhLjhNdtE9,Residuals,Chris Brown
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),"Calvin Harris, Frank Ocean, Migos, Funk Wav"
1cMMVJ4FDqhCci9efd1BU6,Need It (feat. YoungBoy Never Broke Again),"Migos, YoungBoy Never Broke Again"
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos
3j84U36KvLeXNDPv4t5pI8,Pure Water (with Migos),Migos
0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),"Migos, Lil Uzi Vert"
6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,"Migos, Drake"
1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag (feat. Migos),"Gucci Mane, Migos"
4wFjTWCunQFKtukqrNijEt,MotorSport,"Migos, Nicki Minaj"
0TBgMKD86t1VP3IzhxCoUl,Slippery (feat. Gucci Mane),"Migos, Gucci Mane"
0wbnC9AUenxp613TYaJsGK,Narcos,Migos
1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti"
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp"
7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd
2LBqCSwhJGcFQeTHMVGwy3,Die For You,The Weeknd
0xGQTpN4ESETtl1Sp6rzd2,São Paulo (feat. Anitta),The Weeknd
5QO79kh1waicV47BqGRL3g,Save Your Tears,The Weeknd
7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd
5gDWsRxpJ2lZAffh5p7K0w,Stargirl Interlude,The Weeknd
7z7kvUQGwlC6iOl7vMuAr9,Dancing In The Flames,The Weeknd
1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti"
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti"
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti"
6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),"The Weeknd, Playboi Carti"
22UmqSLFADtxHCcZ67RzKp,"CARNIVAL (feat. Rich The Kid, Playboi Carti)","¥$, Kanye West, Ty Dolla $ign, Playboi Carti, Rich The Kid"
2cZOYofOX4d6g0OXxkaIjA,ALL RED,Playboi Carti
29TPjc8wxfz4XMn21O7VsZ,Sky,Playboi Carti
3lCb7ZYE3Fvie4JOPqpXfY,FIELD TRIP,"¥$, Playboi Carti, Don Toliver, Kodak Black"
1BpKJw4RZxaFB88NE5uxXf,ILoveUIHateU,Playboi Carti
1e1JKLEDKP7hEQzJfNAgPl,Magnolia,Playboi Carti
3A4S0o95OxSgRbqEnEMsn4,Life We Live (feat. Namond Lumpkin & Edgar Fletcher),Project Pat
5zzcStevEtH2sUZuBzqLGO,SKED (with Kenny Mason & Project Pat),"Denzel Curry, Project Pat"
2XOKoaCWziW0W14DPeY7XS,Take Da Charge,Project Pat
0kCZ2X6kIXZ5zRMrPx8Usx,Choose U,Project Pat
2rOiZGbR0wwI0ip0wSAK26,Chickenhead (feat. Three 6 Mafia & La Chat),Project Pat
5o0GRUA7okGPALKyEyQabz,Cheese and Dope,Project Pat
3PU3neC9XmWz7ZjUn5rYIw,Out There,Project Pat
5XK3BD1z7Yg0NlEwy4TT97,STILL TALK’N THAT SHIT,"Killer Mike, Project Pat"
7cTsg8KzAYHPU5lRRvUlYG,Soul Stealer,Project Pat
3O7rBns1WnpXueDRcI5TgI,"Lane Switcha (feat. A$AP Rocky, Juicy J & Project Pat)","A$AP Rocky, Juicy J, Project Pat"
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA"
0aB0v4027ukVziUGwVGYpG,tv off (feat. lefty gunplay),Kendrick Lamar
0nj9Bq5sHDiTxSHunhgkFb,squabble up,Kendrick Lamar
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar
5gOfC9UzZQzTyShqPMrpjT,wacced out murals,Kendrick Lamar
5S8VwnB4sLi6W0lYTWYylu,hey now (feat. dody6),Kendrick Lamar
0RgjEkSbeuStKfT2Pa4Zai,reincarnated,Kendrick Lamar
4K1Pg0FLno1ltzX3jeqT83,"dodger blue (feat. wallie the sensei, siete7x, roddy ricch)","Kendrick Lamar, Roddy Ricch"
5ho7VSXSmI2KM2nDjcnLyz,man at the garden,Kendrick Lamar
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"Kendrick Lamar, SZA"
4lzOb7A0xfdcYtV7YVr4Aa,Found a Way,Drake Bell
0oayy8OHHzuT1URyldeu9P,I Know,Drake Bell
0tO52JrDF0irlfh2c7DdVu,Fuego Lento,Drake Bell
1KskryEruEjkBK9AkhTdlA,Te Desenamoraste,Drake Bell
5YNhmCXEqrlftVm5QJBJFI,Makes Me Happy,Drake Bell
1fVGYCQ9sjrzrCDxm3EIme,Down We Fall,Drake Bell
0D4BRK7xJs3qgxhGbq5NxZ,By The Ocean,Drake Bell
7uUP4uaSx4zq5GnibE5gZR,I KIND OF RELATE,Drake Bell
6AsyPINL7tOcprvAGDTnJq,Hollywood Girl,Drake Bell
1PptwpBut9VKtQEr062d3W,Diosa,Drake Bell
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems"
1eDI5oU04SLsXl0TfxfwYf,Love Me JeJe,Tems
31kxPC3ZB9AYwCLyHaqEVX,Me & U,Tems
2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,Tems
2QdSb68BzZGMgCbsrFmSLc,Higher,Tems
2dFqK2ZkYB9Xc47gr3xXWl,Replay,Tems
5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),"Wizkid, Tems"
08XWh5c0BMyD1nKVxxl91z,Fountains (with Tems),"Drake, Tems"
1D1M805zV8DwhYXsvJdQZx,Burning,Tems
0GGfGINoVYiSFXPOjg3RHj,Found (feat. Brent Faiyaz),Tems
3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),A$AP Rocky
2aPTvyE09vUCRwVvj0I8WK,Sundress,A$AP Rocky
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky
2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky
787rCZF9i4L1cXGMkdyIk4,LVL,A$AP Rocky
0O3TAouZE4vL9dM5SyxgvH,Fashion Killa,A$AP Rocky
4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","A$AP Rocky, Drake, 2 Chainz, Kendrick Lamar"
6Ec5LeRzkisa5KJtwLfOoW,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)","Metro Boomin, A$AP Rocky"
1j6kDJttn6wbVyMaM42Nxm,Lord Pretty Flacko Jodye 2 (LPFJ2),A$AP Rocky
5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,A$AP Rocky
1NY3olnZE9lU0NRCM2CwRD,"Hold On, We're Going Home","Drake, Majid Jordan"
3ppVO2tyWRRznNmONvt7Se,Summers Over Interlude,"Drake, Majid Jordan"
5hTl2uxJGd1sbLtovguuuk,Stars Align (with Drake),"Majid Jordan, Drake"
5iqDZV5Sxez6KtPBgDw2da,Life 2,Majid Jordan
6ARYP4KyGydosXyxtzlDdc,Waiting For You (feat. Naomi Sharon),Majid Jordan
4lKe0viSvv8ckoTPvHBih1,Waves of Blue,Majid Jordan
4Wfe2jloKo95eFVnJEr5N1,Her,Majid Jordan
6zEthnyBtXMlXcxAvINpqA,Caught Up (feat. Khalid),"Majid Jordan, Khalid"
5yQy1x5hgLhQUjUiDR4yPk,Gave Your Love Away,Majid Jordan
5fgTKJ5PTbRLzem1tkfFjx,My Love (feat. Drake),"Majid Jordan, Drake"
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp"
010ZkIVv6Ay5vqqHVCCiKB,"Fill The Void (with Lily Rose Depp, Ramsey)","The Weeknd, Lily-Rose Depp"
5HUQPQ9E1a4er4UhB8C7Rc,Dollhouse (with Lily Rose Depp),"The Weeknd, Lily-Rose Depp"
4WfGDkm99oLJSAtELYZYEd,One Of The Girls - Sped Up,"The Weeknd, JENNIE, Lily-Rose Depp"
7dnixpDdQlIOX1L7O0pdFM,World Class Sinner / I’m A Freak,Lily-Rose Depp
3bWm8ejTzkMhPSdBnpxLvl,One Of The Girls - Slowed,"The Weeknd, JENNIE, Lily-Rose Depp"
7zNS5065xzKyhOBMOj7pCr,One Of The Girls - Instrumental,"The Weeknd, JENNIE, Lily-Rose Depp"
4oN4odRiXgTMnaAjz7kinV,One Of The Girls - A Cappella,"The Weeknd, JENNIE, Lily-Rose Depp"
7BY7tY7N88SRsT6H3AkBtp,Claws Out,Lily-Rose Depp
1m946izPqB5zQkzOJUYIeP,Babe,Lily-Rose Depp
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,Bad Bunny
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"Bad Bunny, Feid"
2yzshFeBIwH8tWIqHEFLeD,un x100to,Bad Bunny
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,Bad Bunny
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,Bad Bunny
0eeX8L0DWvGth1F6xVkvv7,ADIVINO,Bad Bunny
3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,Bad Bunny
4MzXwWMhyBbmu6hOcLVD49,DÁKITI,Bad Bunny
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,Bad Bunny
5Eax0qFko2dh7Rl2lYs3bx,Efecto,Bad Bunny
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),"Meek Mill, Drake"
6rUmUJ2drFemHTH73bFAKQ,That Go! (feat. T-Shyne),"Young Stoner Life, Young Thug, Meek Mill"
42zd6DYQ4o4SECmTITrM1U,Dreams and Nightmares,Meek Mill
0hy1SOTEn9ifXTzOwnCwEr,All Eyes on You (feat. Chris Brown & Nicki Minaj),"Meek Mill, Chris Brown, Nicki Minaj"
7Gs3otHnZDq514kFHf0nx7,Blue Notes,Meek Mill
3lb5fWSG2p7x8ik8HN9oFR,Dangerous (feat. Jeremih and PnB Rock),"Meek Mill, Jeremih, PnB Rock"
0Y0TOsE1q11qgbi7c5WZsG,R.I.C.O. (feat. Drake),"Meek Mill, Drake"
7sjwaBQ6M3aVigYfBjm1sL,Ima Boss (feat. Rick Ross),"Meek Mill, Rick Ross"
3i1B1PnsfnOQPGVIzhf1lr,"That's My N**** (with Meek Mill, YG & Snoop Dogg)","Meek Mill, YG, Snoop Dogg"
3T9BKc4kB7ukeNQrCqv6ZV,Sharing Locations (feat. Lil Baby & Lil Durk),"Meek Mill, Lil Durk"
3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, Sexyy Red, Lil Wayne"
5xeSd4HgzrYpNLEf3LfYLK,WHATCHU KNO ABOUT ME (feat. Sexyy Red),Sexyy Red
1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA"
6UmKnXmG7VmYqFnmSPOfRj,Get It Sexyy,Sexyy Red
4LadsagnXZM7SEOpHjHIHA,Looking For The Hoes (Ain’t My Fault),Sexyy Red
1TgStpMGTflN84asKJ8VU3,U My Everything (feat. Drake),"Sexyy Red, Drake"
7icwQvajsokotDfM3tefW6,SkeeYee,Sexyy Red
351CSUM0YDA0GCbHCSKoL1,Bow Bow Bow (F My Baby Dad),Sexyy Red
65iyYuAIuhttMaYvHQnonf,Pound Town 2,"Sexyy Red, Nicki Minaj"
1ZrzdArzDJj71mCOFa2qmV,U Kno What To Do (UKWTD),Sexyy Red
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp"
2CspwnypzT7rcWI9RfsoSb,Mantra,JENNIE
1SS0WlKhJewviwEDZ6dWj0,SPOT!,JENNIE
6xXCn7H2Yl8SDD6jxo5SpN,You & Me,JENNIE
3JHJirP2XWJItdKGV4b1y8,SOLO - KR Ver.,JENNIE
1Z3sBD8yUSLUVt16mMdaVj,You & Me (Coachella ver.),JENNIE
4WfGDkm99oLJSAtELYZYEd,One Of The Girls - Sped Up,"The Weeknd, JENNIE, Lily-Rose Depp"
2FT0GRV9dOFe9rpwoZWgis,Slow Motion,JENNIE
3bWm8ejTzkMhPSdBnpxLvl,One Of The Girls - Slowed,"The Weeknd, JENNIE, Lily-Rose Depp"
7zNS5065xzKyhOBMOj7pCr,One Of The Girls - Instrumental,"The Weeknd, JENNIE, Lily-Rose Depp"
7Ijsqi4y74qZB04PaxnYBq,Piece of My Heart (feat. Brent Faiyaz),Wizkid
6JvWMLscnWYkgX1zPufIGT,Kese (Dance),Wizkid
2j8n2hpZlEMvtrjJ7n0ZIy,Bad Girl (feat. Asake),Wizkid
13VXuHw3O8Yt7VwRIDqSo4,MMS,Wizkid
6yIEi8mvrYSi2IgPhQ5Ym9,Troubled Mind,Wizkid
2GZNKi3rgaT1ZKpkKDkA0Y,Bend,Wizkid
7JKGyMt8qkTaUHXFpxgjY2,Après Minuit (feat. Tiakola),Wizkid
4H4l7wkB7UcEMFvfIbGsuq,Karamo,Wizkid
5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),"Wizkid, Tems"
2hZttcpkiVBA6thTLFDaS9,A Million Blessings,Wizkid
2tudvzsrR56uom6smgOcSf,Like That,"Future, Metro Boomin, Kendrick Lamar"
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti"
2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver"
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems"
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future
4lH6nENd1y81jp7Yt9lTBX,Solo,Future
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),"Future, The Weeknd"
0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown"
1i9lZvlaDdWDPyXEE95aiq,TELEKINESIS (feat. SZA & Future),"Travis Scott, SZA, Future"
1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,Future
4RoyxauEClj5vCcrN3GYIZ,Hanggang Ngayon,Kyla
0Bdp2yHwTggUh5zJSGh2dx,Hello Mate,Kyla
05Hew0REC1zAgD7sDwkjzH,Til They Take My Heart My Away,Kyla
24p5il7sJkrLkU6KIbkDcz,Let the Love Begin,Kyla
43enqcIsovGlHuNeS4HxrY,Do You Mind - essess Remix,Kyla
6yW7olwxjvRpUyAjKSehRO,You To Me Are Everything,Kyla
5I8VAe8V31ze4OHqe5P5Kt,Sana Maulit Muli,Kyla
6LGZxhXmDxN9Iv3MJU9cF4,You Ain't Mine - Zac Samuel Remix,Kyla
23MHMbex4FDMUOyLUoIQrk,You Ain't Mine (feat. Popcaan),"Kyla, Popcaan"
1z8cXILT9gnlNeTERrR6tn,Dub You Mind,Kyla
52eIcoLUM25zbQupAZYoFh,redrum,21 Savage
2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),"Metro Boomin, The Weeknd, 21 Savage"
6pcywuOeGGWeOQzdUyti6k,Glock In My Lap,"21 Savage, Metro Boomin"
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage"
50a8bKqlwDEqeiEknrzkTO,ball w/o you,21 Savage
5SWnsxjhdcEDc7LJjq9UHk,Runnin,"21 Savage, Metro Boomin"
2t8yVaLvJ0RenpXUIAC52d,a lot,21 Savage
5wttBUDyaHAR5q9fYnN3YF,prove it,"21 Savage, Summer Walker"
0lodMO0qK83vfPiiD7FMEt,TOPIA TWINS (feat. Rob49 & 21 Savage),"Travis Scott, 21 Savage"
1qIwin7JMVuX70qN6wD8ww,It's Up (feat. Young Thug & 21 Savage),"Drake, Young Thug, 21 Savage"
0YThXX1dqUpYBLyJNAsF9N,If We Being Rëal,Yeat
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),"Drake, Yeat"
6IyoLWzljeR3ldQo4KWHT6,Out thë way,Yeat
5NAOhPAZ57eFAXr3qatS6i,Breathe,Yeat
4Se3fXoHJkcraQzJXo2IYn,Monëy so big,Yeat
1a019wP7IdYLexwbmfZPm3,Flawlëss (feat. Lil Uzi Vert),"Yeat, Lil Uzi Vert"
32ioWMgkyA6mFcXJMggBoz,GEEK TIMË,Yeat
61eJ7HqXGyHfmHIqJApX7v,Already Rich,Yeat
0oO1AbL92F6329z13C2qQH,Talk,Yeat
37nYSBS0MfRCm913QwCCYo,On tha linë,Yeat
5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug"
1qIwin7JMVuX70qN6wD8ww,It's Up (feat. Young Thug & 21 Savage),"Drake, Young Thug, 21 Savage"
6rUmUJ2drFemHTH73bFAKQ,That Go! (feat. T-Shyne),"Young Stoner Life, Young Thug, Meek Mill"
4GXl8l1MfZPf2GvpyRPJBf,pick up the phone,"Young Thug, Travis Scott"
4ea9w8c4ROqiZpJVhfBA3m,Hot (Remix) [feat. Gunna and Travis Scott],"Young Thug, Travis Scott, Gunna"
1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,"Chris Brown, Young Thug"
0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug"
4jVBIpuOiMj1crqd8LoCrJ,FRANCHISE (feat. Young Thug & M.I.A.),"Travis Scott, Young Thug"
3s4mrPrEFFPF0LmAfutW0n,The London (feat. J. Cole & Travis Scott),"Young Thug, J. Cole, Travis Scott"
0bkV1iQHSxBaksUqgEkcbc,SKITZO (feat. Young Thug),"Travis Scott, Young Thug"
7qTaDOcld0VmBWXnkbUj45,Broadway Girls (feat. Morgan Wallen),Lil Durk
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),"Drake, Lil Durk"
6T7FXSuXykeGktMLGp8WgE,All My Life (feat. J. Cole),"Lil Durk, J. Cole"
6Tguhaf2uAe6OjRLsR2Tql,3 Headed Goat (feat. Lil Baby & Polo G),"Lil Durk, Polo G"
1fXnu2HzxbDtoyvFPWG3Bw,Stand By Me (feat. Morgan Wallen),Lil Durk
7ACW7VpgoKmfM1sKo15UhX,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)","Lil Durk, 21 Savage"
1lw4FrPr3Y8R7Q1Mro2TMe,Still Trappin',"Lil Durk, King Von"
1qbqP15RKuH5UHbHkuSsmm,Rumors (feat. Lil Durk),"Gucci Mane, Lil Durk"
0fyP96TikhD9sM4eKqw5Yp,dangerous,"21 Savage, Lil Durk, Metro Boomin"
53tv6ZbyeAwfAUwFaxYbfO,Hellcats & Trackhawks,"Only The Family, Lil Durk"
02YMpD1xbZZzpZbuZNvmD7,Sideways,"Gordo, Drake"
5hrnlL3rqxLrkB8UQynmxh,Healing,"Gordo, Drake"
6RcGfVTAMeUONOC39N50xi,Hombres y Mujeres,"Gordo, Feid"
5MGzRBSlXuNhN19ze9o5GY,Maria Maria,Gordo
3pE6Hl7fH4sbjmF9p8gzb5,Rizzla - Mochakk Remix,Gordo
00GEGVGTD3gB4ZMawC5CB9,Cafecito,Gordo
79uf4T9oqDNjPKd8eCKtha,With You,Gordo
2lDt1LZbWf0MTEsuJBQsu5,Guard Down,Gordo
3mJyZXpI7SKiOA4l0pSm0v,Rizzla,Gordo
6atI45zj0htbKwrsTN0bdc,Kill For This Shit (feat. Young Dolph),Gordo
2OQJKTtrH482waGFmOfJni,We Own It (Fast & Furious),"2 Chainz, Wiz Khalifa"
6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,"2 Chainz, Ty Dolla $ign, Trey Songz"
